nome_uf;nome_mun
São Paulo;ATIBAIA
São Paulo;AURIFLAMA
São Paulo;AVAI
São Paulo;AVANHANDAVA
São Paulo;AVARE
São Paulo;BADY BASSITT
São Paulo;BALBINOS
São Paulo;BALSAMO
São Paulo;BANANAL
São Paulo;BARAO DE ANTONINA
São Paulo;BARBOSA
São Paulo;BARIRI
São Paulo;BARRA BONITA
São Paulo;BARRA DO CHAPEU
São Paulo;BARRA DO TURVO
São Paulo;BARRETOS
São Paulo;BARRINHA
São Paulo;BARUERI
São Paulo;BASTOS
São Paulo;BATATAIS
São Paulo;BAURU
São Paulo;BEBEDOURO
São Paulo;BENTO DE ABREU
São Paulo;BERNARDINO DE CAMPOS
São Paulo;BERTIOGA
São Paulo;BILAC
São Paulo;BIRIGUI
São Paulo;BIRITIBA MIRIM
São Paulo;BOA ESPERANCA DO SUL
São Paulo;BOCAINA
São Paulo;BOFETE
São Paulo;BOITUVA
São Paulo;BOM JESUS DOS PERDOES
São Paulo;BOM SUCESSO DE ITARARE
São Paulo;BORA
São Paulo;BORACEIA
São Paulo;BORBOREMA
São Paulo;BOREBI
São Paulo;BOTUCATU
São Paulo;BRAGANCA PAULISTA
São Paulo;BRAUNA
São Paulo;BREJO ALEGRE
São Paulo;BRODOWSKI
São Paulo;BROTAS
São Paulo;BURI
São Paulo;BURITAMA
São Paulo;BURITIZAL
São Paulo;CABRALIA PAULISTA
São Paulo;CABREUVA
São Paulo;CACAPAVA
São Paulo;CACHOEIRA PAULISTA
São Paulo;CACONDE
São Paulo;CAFELANDIA
São Paulo;CAIABU
São Paulo;CAIEIRAS
São Paulo;CAIUA
São Paulo;CAJAMAR
São Paulo;CAJATI
São Paulo;CAJOBI
São Paulo;CAJURU
São Paulo;CAMPINA DO MONTE ALEGRE
São Paulo;CAMPINAS
São Paulo;CAMPO LIMPO PAULISTA
São Paulo;CAMPOS DO JORDAO
São Paulo;CAMPOS NOVOS PAULISTA
São Paulo;CANANEIA
São Paulo;CANAS
São Paulo;CANDIDO MOTA
São Paulo;CANDIDO RODRIGUES
São Paulo;CANITAR
São Paulo;CAPAO BONITO
São Paulo;CAPELA DO ALTO
São Paulo;CAPIVARI
São Paulo;CARAGUATATUBA
São Paulo;CARAPICUIBA
São Paulo;CARDOSO
São Paulo;CASA BRANCA
São Paulo;CASSIA DOS COQUEIROS
São Paulo;CASTILHO
São Paulo;CATANDUVA
São Paulo;CATIGUA
São Paulo;CEDRAL
São Paulo;CERQUEIRA CESAR
São Paulo;CERQUILHO
São Paulo;CESARIO LANGE
São Paulo;CHARQUEADA
São Paulo;CLEMENTINA
São Paulo;COLINA
São Paulo;COLOMBIA
São Paulo;CONCHAL
São Paulo;CONCHAS
São Paulo;CORDEIROPOLIS
São Paulo;COROADOS
São Paulo;CORONEL MACEDO
São Paulo;CORUMBATAI
São Paulo;COSMOPOLIS
São Paulo;COSMORAMA
São Paulo;COTIA
São Paulo;CRAVINHOS
São Paulo;CRISTAIS PAULISTA
São Paulo;CRUZALIA
São Paulo;CRUZEIRO
São Paulo;CUBATAO
São Paulo;CUNHA
São Paulo;DESCALVADO
São Paulo;DIADEMA
São Paulo;DIRCE REIS
São Paulo;DIVINOLANDIA
São Paulo;DOBRADA
São Paulo;DOIS CORREGOS
São Paulo;DOLCINOPOLIS
São Paulo;DOURADO
São Paulo;DRACENA
São Paulo;DUARTINA
São Paulo;DUMONT
São Paulo;ECHAPORA
São Paulo;ELDORADO
São Paulo;ELIAS FAUSTO
São Paulo;ELISIARIO
São Paulo;EMBAUBA
São Paulo;EMBU DAS ARTES
São Paulo;EMBU-GUACU
São Paulo;EMILIANOPOLIS
São Paulo;ENGENHEIRO COELHO
São Paulo;ESPIRITO SANTO DO PINHAL
São Paulo;ESPIRITO SANTO DO TURVO
São Paulo;ESTRELA D'OESTE
São Paulo;ESTRELA DO NORTE
São Paulo;EUCLIDES DA CUNHA PAULISTA
São Paulo;FARTURA
São Paulo;FERNANDOPOLIS
São Paulo;FERNANDO PRESTES
São Paulo;FERNAO
São Paulo;FERRAZ DE VASCONCELOS
São Paulo;FLORA RICA
São Paulo;FLOREAL
São Paulo;FLORIDA PAULISTA
São Paulo;FLORINEA
São Paulo;FRANCA
São Paulo;FRANCISCO MORATO
São Paulo;FRANCO DA ROCHA
São Paulo;GABRIEL MONTEIRO
São Paulo;GALIA
São Paulo;GARCA
São Paulo;GASTAO VIDIGAL
São Paulo;GAVIAO PEIXOTO
São Paulo;GENERAL SALGADO
São Paulo;GETULINA
São Paulo;GLICERIO
São Paulo;GUAICARA
São Paulo;GUAIMBE
São Paulo;GUAIRA
São Paulo;GUAPIACU
São Paulo;GUAPIARA
São Paulo;GUARA
São Paulo;GUARACAI
São Paulo;GUARACI
São Paulo;GUARANI D'OESTE
São Paulo;GUARANTA
São Paulo;GUARARAPES
São Paulo;GUARAREMA
São Paulo;GUARATINGUETA
São Paulo;GUAREI
São Paulo;GUARIBA
São Paulo;GUARUJA
São Paulo;GUARULHOS
São Paulo;GUATAPARA
São Paulo;GUZOLANDIA
São Paulo;HERCULANDIA
São Paulo;HOLAMBRA
São Paulo;HORTOLANDIA
São Paulo;IACANGA
São Paulo;IACRI
São Paulo;IARAS
São Paulo;IBATE
São Paulo;IBIRA
São Paulo;IBIRAREMA
São Paulo;IBITINGA
São Paulo;IBIUNA
São Paulo;ICEM
São Paulo;IEPE
São Paulo;IGARACU DO TIETE
São Paulo;IGARAPAVA
São Paulo;IGARATA
São Paulo;IGUAPE
São Paulo;ILHABELA
São Paulo;ILHA COMPRIDA
São Paulo;ILHA SOLTEIRA
São Paulo;INDAIATUBA
São Paulo;INDIANA
São Paulo;INDIAPORA
São Paulo;INUBIA PAULISTA
São Paulo;IPAUSSU
São Paulo;IPERO
São Paulo;IPEUNA
São Paulo;IPIGUA
São Paulo;IPORANGA
São Paulo;IPUA
São Paulo;IRACEMAPOLIS
São Paulo;IRAPUA
São Paulo;IRAPURU
São Paulo;ITABERA
São Paulo;ITAI
São Paulo;ITAJOBI
São Paulo;ITAJU
São Paulo;ITANHAEM
São Paulo;ITAOCA
São Paulo;ITAPECERICA DA SERRA
São Paulo;ITAPETININGA
São Paulo;ITAPEVA
São Paulo;ITAPEVI
São Paulo;ITAPIRA
São Paulo;ITAPIRAPUA PAULISTA
São Paulo;ITAPOLIS
São Paulo;ITAPORANGA
São Paulo;ITAPUI
São Paulo;ITAPURA
São Paulo;ITAQUAQUECETUBA
São Paulo;ITARARE
São Paulo;ITARIRI
São Paulo;ITATIBA
São Paulo;ITATINGA
São Paulo;ITIRAPINA
São Paulo;ITIRAPUA
São Paulo;ITOBI
São Paulo;ITU
São Paulo;ITUPEVA
São Paulo;ITUVERAVA
São Paulo;JABORANDI
São Paulo;JABOTICABAL
São Paulo;JACAREI
São Paulo;JACI
São Paulo;JACUPIRANGA
São Paulo;JAGUARIUNA
São Paulo;JALES
São Paulo;JAMBEIRO
São Paulo;JANDIRA
São Paulo;JARDINOPOLIS
São Paulo;JARINU
São Paulo;JAU
São Paulo;JERIQUARA
São Paulo;JOANOPOLIS
São Paulo;JOAO RAMALHO
São Paulo;JOSE BONIFACIO
São Paulo;JULIO MESQUITA
São Paulo;JUMIRIM
São Paulo;JUNDIAI
São Paulo;JUNQUEIROPOLIS
São Paulo;JUQUIA
São Paulo;JUQUITIBA
São Paulo;LAGOINHA
São Paulo;LARANJAL PAULISTA
São Paulo;LAVINIA
São Paulo;LAVRINHAS
São Paulo;LEME
São Paulo;LENCOIS PAULISTA
São Paulo;LIMEIRA
São Paulo;LINDOIA
São Paulo;LINS
São Paulo;LORENA
São Paulo;LOURDES
São Paulo;LOUVEIRA
São Paulo;LUCELIA
São Paulo;LUCIANOPOLIS
São Paulo;LUIS ANTONIO
São Paulo;LUIZIANIA
São Paulo;LUPERCIO
São Paulo;LUTECIA
São Paulo;MACATUBA
São Paulo;MACAUBAL
São Paulo;MACEDONIA
São Paulo;MAGDA
São Paulo;MAIRINQUE
São Paulo;MAIRIPORA
São Paulo;MANDURI
São Paulo;MARABA PAULISTA
São Paulo;MARACAI
São Paulo;MARAPOAMA
São Paulo;MARIAPOLIS
São Paulo;MARILIA
São Paulo;MARINOPOLIS
São Paulo;MARTINOPOLIS
São Paulo;MATAO
São Paulo;MAUA
São Paulo;MENDONCA
São Paulo;MERIDIANO
São Paulo;MESOPOLIS
São Paulo;MIGUELOPOLIS
São Paulo;MINEIROS DO TIETE
São Paulo;MIRACATU
São Paulo;MIRA ESTRELA
São Paulo;MIRANDOPOLIS
São Paulo;MIRANTE DO PARANAPANEMA
São Paulo;MIRASSOL
São Paulo;MIRASSOLANDIA
São Paulo;MOCOCA
São Paulo;MOGI DAS CRUZES
São Paulo;MOGI GUACU
São Paulo;MOGI MIRIM
São Paulo;MOMBUCA
São Paulo;MONCOES
São Paulo;MONGAGUA
São Paulo;MONTE ALEGRE DO SUL
São Paulo;MONTE ALTO
São Paulo;MONTE APRAZIVEL
São Paulo;MONTE AZUL PAULISTA
São Paulo;MONTE CASTELO
São Paulo;MONTEIRO LOBATO
São Paulo;MONTE MOR
São Paulo;MORRO AGUDO
São Paulo;MORUNGABA
São Paulo;MOTUCA
São Paulo;MURUTINGA DO SUL
São Paulo;NANTES
São Paulo;NARANDIBA
São Paulo;NATIVIDADE DA SERRA
São Paulo;NAZARE PAULISTA
São Paulo;NEVES PAULISTA
São Paulo;NHANDEARA
São Paulo;NIPOA
São Paulo;NOVA ALIANCA
São Paulo;NOVA CAMPINA
São Paulo;NOVA CANAA PAULISTA
São Paulo;NOVA CASTILHO
São Paulo;NOVA EUROPA
São Paulo;NOVA GRANADA
São Paulo;NOVA GUATAPORANGA
São Paulo;NOVA INDEPENDENCIA
São Paulo;NOVAIS
São Paulo;NOVA LUZITANIA
São Paulo;NOVA ODESSA
São Paulo;NOVO HORIZONTE
São Paulo;NUPORANGA
São Paulo;OCAUCU
São Paulo;OLEO
São Paulo;OLIMPIA
São Paulo;ONDA VERDE
São Paulo;ORIENTE
São Paulo;ORINDIUVA
São Paulo;ORLANDIA
São Paulo;OSASCO
São Paulo;OSCAR BRESSANE
São Paulo;OSVALDO CRUZ
São Paulo;OURINHOS
São Paulo;OUROESTE
São Paulo;OURO VERDE
São Paulo;PACAEMBU
São Paulo;PALESTINA
São Paulo;PALMARES PAULISTA
São Paulo;PALMEIRA D'OESTE
São Paulo;PALMITAL
São Paulo;PANORAMA
São Paulo;PARAGUACU PAULISTA
São Paulo;PARAIBUNA
São Paulo;PARAISO
São Paulo;PARANAPANEMA
São Paulo;PARANAPUA
São Paulo;PARAPUA
São Paulo;PARDINHO
São Paulo;PARIQUERA-ACU
São Paulo;PARISI
São Paulo;PATROCINIO PAULISTA
São Paulo;PAULICEIA
São Paulo;PAULINIA
São Paulo;PAULISTANIA
São Paulo;PAULO DE FARIA
São Paulo;PEDERNEIRAS
São Paulo;PEDRA BELA
São Paulo;PEDRANOPOLIS
São Paulo;PEDREGULHO
São Paulo;PEDREIRA
São Paulo;PEDRINHAS PAULISTA
São Paulo;PEDRO DE TOLEDO
São Paulo;PENAPOLIS
São Paulo;PEREIRA BARRETO
São Paulo;PEREIRAS
São Paulo;PERUIBE
São Paulo;PIACATU
São Paulo;PIEDADE
São Paulo;PILAR DO SUL
São Paulo;PINDAMONHANGABA
São Paulo;PINDORAMA
São Paulo;PINHALZINHO
São Paulo;PIQUEROBI
São Paulo;PIQUETE
São Paulo;PIRACAIA
São Paulo;PIRACICABA
São Paulo;PIRAJU
São Paulo;PIRAJUI
São Paulo;PIRANGI
São Paulo;PIRAPORA DO BOM JESUS
São Paulo;PIRAPOZINHO
São Paulo;PIRASSUNUNGA
São Paulo;PIRATININGA
São Paulo;PITANGUEIRAS
São Paulo;PLANALTO
São Paulo;PLATINA
São Paulo;POA
São Paulo;POLONI
São Paulo;POMPEIA
São Paulo;PONGAI
São Paulo;PONTAL
São Paulo;PONTALINDA
São Paulo;PONTES GESTAL
São Paulo;POPULINA
São Paulo;PORANGABA
São Paulo;PORTO FELIZ
São Paulo;PORTO FERREIRA
São Paulo;POTIM
São Paulo;POTIRENDABA
São Paulo;PRACINHA
São Paulo;PRADOPOLIS
São Paulo;PRAIA GRANDE
São Paulo;PRATANIA
São Paulo;PRESIDENTE ALVES
São Paulo;PRESIDENTE BERNARDES
São Paulo;PRESIDENTE EPITACIO
São Paulo;PRESIDENTE PRUDENTE
São Paulo;PRESIDENTE VENCESLAU
São Paulo;PROMISSAO
São Paulo;QUADRA
São Paulo;QUATA
São Paulo;QUEIROZ
São Paulo;QUELUZ
São Paulo;QUINTANA
São Paulo;RAFARD
São Paulo;RANCHARIA
São Paulo;REDENCAO DA SERRA
São Paulo;REGENTE FEIJO
São Paulo;REGINOPOLIS
São Paulo;REGISTRO
São Paulo;RESTINGA
São Paulo;RIBEIRA
São Paulo;RIBEIRAO BONITO
São Paulo;RIBEIRAO BRANCO
São Paulo;RIBEIRAO CORRENTE
São Paulo;RIBEIRAO DO SUL
São Paulo;RIBEIRAO DOS INDIOS
São Paulo;RIBEIRAO GRANDE
São Paulo;RIBEIRAO PIRES
São Paulo;RIBEIRAO PRETO
São Paulo;RIVERSUL
São Paulo;RIFAINA
São Paulo;RINCAO
São Paulo;RINOPOLIS
São Paulo;RIO CLARO
São Paulo;RIO DAS PEDRAS
São Paulo;RIO GRANDE DA SERRA
São Paulo;RIOLANDIA
São Paulo;ROSANA
São Paulo;ROSEIRA
São Paulo;RUBIACEA
São Paulo;RUBINEIA
São Paulo;SABINO
São Paulo;SAGRES
São Paulo;SALES
São Paulo;SALES OLIVEIRA
São Paulo;SALESOPOLIS
São Paulo;SALMOURAO
São Paulo;SALTINHO
São Paulo;SALTO
São Paulo;SALTO DE PIRAPORA
São Paulo;SALTO GRANDE
São Paulo;SANDOVALINA
São Paulo;SANTA ADELIA
São Paulo;SANTA ALBERTINA
São Paulo;SANTA BARBARA D'OESTE
São Paulo;SANTA BRANCA
São Paulo;SANTA CLARA D'OESTE
São Paulo;SANTA CRUZ DA CONCEICAO
São Paulo;SANTA CRUZ DA ESPERANCA
São Paulo;SANTA CRUZ DAS PALMEIRAS
São Paulo;SANTA CRUZ DO RIO PARDO
São Paulo;SANTA ERNESTINA
São Paulo;SANTA FE DO SUL
São Paulo;SANTA GERTRUDES
São Paulo;SANTA ISABEL
São Paulo;SANTA LUCIA
São Paulo;SANTA MARIA DA SERRA
São Paulo;SANTA MERCEDES
São Paulo;SANTANA DA PONTE PENSA
São Paulo;SANTANA DE PARNAIBA
São Paulo;SANTA RITA D'OESTE
São Paulo;SANTA RITA DO PASSA QUATRO
São Paulo;SANTA ROSA DE VITERBO
São Paulo;SANTA SALETE
São Paulo;SANTO ANASTACIO
São Paulo;SANTO ANDRE
São Paulo;SANTO ANTONIO DA ALEGRIA
São Paulo;SANTO ANTONIO DE POSSE
São Paulo;SANTO ANTONIO DO ARACANGUA
São Paulo;SANTO ANTONIO DO JARDIM
São Paulo;SANTO ANTONIO DO PINHAL
São Paulo;SANTO EXPEDITO
São Paulo;SANTOPOLIS DO AGUAPEI
São Paulo;SANTOS
São Paulo;SAO BENTO DO SAPUCAI
São Paulo;SAO BERNARDO DO CAMPO
São Paulo;SAO CAETANO DO SUL
São Paulo;SAO CARLOS
São Paulo;SAO FRANCISCO
São Paulo;SAO JOAO DA BOA VISTA
São Paulo;SAO JOAO DAS DUAS PONTES
São Paulo;SAO JOAO DE IRACEMA
São Paulo;SAO JOAO DO PAU D'ALHO
São Paulo;SAO JOAQUIM DA BARRA
São Paulo;SAO JOSE DA BELA VISTA
São Paulo;SAO JOSE DO BARREIRO
São Paulo;SAO JOSE DO RIO PARDO
São Paulo;SAO JOSE DO RIO PRETO
São Paulo;SAO JOSE DOS CAMPOS
São Paulo;SAO LOURENCO DA SERRA
São Paulo;SAO LUIZ DO PARAITINGA
São Paulo;SAO MANUEL
São Paulo;SAO MIGUEL ARCANJO
São Paulo;SAO PAULO
São Paulo;SAO PEDRO
São Paulo;SAO PEDRO DO TURVO
São Paulo;SAO ROQUE
São Paulo;SAO SEBASTIAO
São Paulo;SAO SEBASTIAO DA GRAMA
São Paulo;SAO SIMAO
São Paulo;SAO VICENTE
São Paulo;SARAPUI
São Paulo;SARUTAIA
São Paulo;SEBASTIANOPOLIS DO SUL
São Paulo;SERRA AZUL
São Paulo;SERRANA
São Paulo;SERRA NEGRA
São Paulo;SERTAOZINHO
São Paulo;SETE BARRAS
São Paulo;SEVERINIA
São Paulo;SILVEIRAS
São Paulo;SOCORRO
São Paulo;SOROCABA
São Paulo;SUD MENNUCCI
São Paulo;SUMARE
São Paulo;SUZANO
São Paulo;SUZANAPOLIS
São Paulo;TABAPUA
São Paulo;TABATINGA
São Paulo;TABOAO DA SERRA
São Paulo;TACIBA
São Paulo;TAGUAI
São Paulo;TAIACU
São Paulo;TAIUVA
São Paulo;TAMBAU
São Paulo;TANABI
São Paulo;TAPIRAI
São Paulo;TAPIRATIBA
São Paulo;TAQUARAL
São Paulo;TAQUARITINGA
São Paulo;TAQUARITUBA
São Paulo;TAQUARIVAI
São Paulo;TARABAI
São Paulo;TARUMA
São Paulo;TATUI
São Paulo;TAUBATE
São Paulo;TEJUPA
São Paulo;TEODORO SAMPAIO
São Paulo;TERRA ROXA
São Paulo;TIETE
São Paulo;TIMBURI
São Paulo;TORRE DE PEDRA
São Paulo;TORRINHA
São Paulo;TRABIJU
São Paulo;TREMEMBE
São Paulo;TRES FRONTEIRAS
São Paulo;TUIUTI
São Paulo;TUPA
São Paulo;TUPI PAULISTA
São Paulo;TURIUBA
São Paulo;TURMALINA
São Paulo;UBARANA
São Paulo;UBATUBA
São Paulo;UBIRAJARA
São Paulo;UCHOA
São Paulo;UNIAO PAULISTA
São Paulo;URANIA
São Paulo;URU
São Paulo;URUPES
São Paulo;VALENTIM GENTIL
São Paulo;VALINHOS
São Paulo;VALPARAISO
São Paulo;VARGEM
São Paulo;VARGEM GRANDE DO SUL
São Paulo;VARGEM GRANDE PAULISTA
São Paulo;VARZEA PAULISTA
São Paulo;VERA CRUZ
São Paulo;VINHEDO
São Paulo;VIRADOURO
São Paulo;VISTA ALEGRE DO ALTO
São Paulo;VITORIA BRASIL
São Paulo;VOTORANTIM
São Paulo;VOTUPORANGA
São Paulo;ZACARIAS
São Paulo;CHAVANTES
São Paulo;ESTIVA GERBI
Paraná;ABATIA
Paraná;ADRIANOPOLIS
Paraná;AGUDOS DO SUL
Paraná;ALMIRANTE TAMANDARE
Paraná;ALTAMIRA DO PARANA
Paraná;ALTONIA
Paraná;ALTO PARANA
Paraná;ALTO PIQUIRI
Paraná;ALVORADA DO SUL
Paraná;AMAPORA
Paraná;AMPERE
Paraná;ANAHY
Paraná;ANDIRA
Paraná;ANGULO
Paraná;ANTONINA
Paraná;ANTONIO OLINTO
Paraná;APUCARANA
Paraná;ARAPONGAS
Paraná;ARAPOTI
Paraná;ARAPUA
Paraná;ARARUNA
Paraná;ARAUCARIA
Paraná;ARIRANHA DO IVAI
Paraná;ASSAI
Paraná;ASSIS CHATEAUBRIAND
Paraná;ASTORGA
Paraná;ATALAIA
Paraná;BALSA NOVA
Paraná;BANDEIRANTES
Paraná;BARBOSA FERRAZ
Paraná;BARRACAO
Paraná;BARRA DO JACARE
Paraná;BELA VISTA DA CAROBA
Paraná;BELA VISTA DO PARAISO
Paraná;BITURUNA
Paraná;BOA ESPERANCA
Paraná;BOA ESPERANCA DO IGUACU
Paraná;BOA VENTURA DE SAO ROQUE
Paraná;BOA VISTA DA APARECIDA
Paraná;BOCAIUVA DO SUL
Paraná;BOM JESUS DO SUL
Paraná;BOM SUCESSO
Paraná;BOM SUCESSO DO SUL
Paraná;BORRAZOPOLIS
Paraná;BRAGANEY
Paraná;BRASILANDIA DO SUL
Paraná;CAFEARA
Paraná;CAFELANDIA
Paraná;CAFEZAL DO SUL
Paraná;CALIFORNIA
Paraná;CAMBARA
Paraná;CAMBE
Paraná;CAMBIRA
Paraná;CAMPINA DA LAGOA
Paraná;CAMPINA DO SIMAO
Paraná;CAMPINA GRANDE DO SUL
Paraná;CAMPO BONITO
Paraná;CAMPO DO TENENTE
Paraná;CAMPO LARGO
Paraná;CAMPO MAGRO
Paraná;CAMPO MOURAO
Paraná;CANDIDO DE ABREU
Paraná;CANDOI
Paraná;CANTAGALO
Paraná;CAPANEMA
Paraná;CAPITAO LEONIDAS MARQUES
Paraná;CARAMBEI
Paraná;CARLOPOLIS
Paraná;CASCAVEL
Paraná;CASTRO
Paraná;CATANDUVAS
Paraná;CENTENARIO DO SUL
Paraná;CERRO AZUL
Paraná;CEU AZUL
Paraná;CHOPINZINHO
Paraná;CIANORTE
Paraná;CIDADE GAUCHA
Paraná;CLEVELANDIA
Paraná;COLOMBO
Paraná;COLORADO
Paraná;CONGONHINHAS
Paraná;CONSELHEIRO MAIRINCK
Paraná;CONTENDA
Paraná;CORBELIA
Paraná;CORNELIO PROCOPIO
Paraná;CORONEL DOMINGOS SOARES
Paraná;CORONEL VIVIDA
Paraná;CORUMBATAI DO SUL
Paraná;CRUZEIRO DO IGUACU
Paraná;CRUZEIRO DO OESTE
Paraná;CRUZEIRO DO SUL
Paraná;CRUZ MACHADO
Paraná;CRUZMALTINA
Paraná;CURITIBA
Paraná;CURIUVA
Paraná;DIAMANTE DO NORTE
Paraná;DIAMANTE DO SUL
Paraná;DIAMANTE D'OESTE
Paraná;DOIS VIZINHOS
Paraná;DOURADINA
Paraná;DOUTOR CAMARGO
Paraná;ENEAS MARQUES
Paraná;ENGENHEIRO BELTRAO
Paraná;ESPERANCA NOVA
Paraná;ENTRE RIOS DO OESTE
Paraná;ESPIGAO ALTO DO IGUACU
Paraná;FAROL
Paraná;FAXINAL
Paraná;FAZENDA RIO GRANDE
Paraná;FENIX
Paraná;FERNANDES PINHEIRO
Paraná;FIGUEIRA
Paraná;FLORAI
Paraná;FLOR DA SERRA DO SUL
Paraná;FLORESTA
Paraná;FLORESTOPOLIS
Paraná;FLORIDA
Paraná;FORMOSA DO OESTE
Paraná;FOZ DO IGUACU
Paraná;FRANCISCO ALVES
Paraná;FRANCISCO BELTRAO
Paraná;FOZ DO JORDAO
Paraná;GENERAL CARNEIRO
Paraná;GODOY MOREIRA
Paraná;GOIOERE
Paraná;GOIOXIM
Paraná;GRANDES RIOS
Paraná;GUAIRA
Paraná;GUAIRACA
Paraná;GUAMIRANGA
Paraná;GUAPIRAMA
Paraná;GUAPOREMA
Paraná;GUARACI
Paraná;GUARANIACU
Paraná;GUARAPUAVA
Paraná;GUARAQUECABA
Paraná;GUARATUBA
Paraná;HONORIO SERPA
Paraná;IBAITI
Paraná;IBEMA
Paraná;IBIPORA
Paraná;ICARAIMA
Paraná;IGUARACU
Paraná;IGUATU
Paraná;IMBAU
Paraná;IMBITUVA
Paraná;INACIO MARTINS
Paraná;INAJA
Paraná;INDIANOPOLIS
Paraná;IPIRANGA
Paraná;IPORA
Paraná;IRACEMA DO OESTE
Paraná;IRATI
Paraná;IRETAMA
Paraná;ITAGUAJE
Paraná;ITAIPULANDIA
Paraná;ITAMBARACA
Paraná;ITAMBE
Paraná;ITAPEJARA D'OESTE
Paraná;ITAPERUCU
Paraná;ITAUNA DO SUL
Paraná;IVAI
Paraná;IVAIPORA
Paraná;IVATE
Paraná;IVATUBA
Paraná;JABOTI
Paraná;JACAREZINHO
Paraná;JAGUAPITA
Paraná;JAGUARIAIVA
Paraná;JANDAIA DO SUL
Paraná;JANIOPOLIS
Paraná;JAPIRA
Paraná;JAPURA
Paraná;JARDIM ALEGRE
Paraná;JARDIM OLINDA
Paraná;JATAIZINHO
Paraná;JESUITAS
Paraná;JOAQUIM TAVORA
Paraná;JUNDIAI DO SUL
Paraná;JURANDA
Paraná;JUSSARA
Paraná;KALORE
Paraná;LAPA
Paraná;LARANJAL
Paraná;LARANJEIRAS DO SUL
Paraná;LEOPOLIS
Paraná;LIDIANOPOLIS
Paraná;LINDOESTE
Paraná;LOANDA
Paraná;LOBATO
Paraná;LONDRINA
Paraná;LUIZIANA
Paraná;LUNARDELLI
Paraná;LUPIONOPOLIS
Paraná;MALLET
Paraná;MAMBORE
Paraná;MANDAGUACU
Paraná;MANDAGUARI
Paraná;MANDIRITUBA
Paraná;MANFRINOPOLIS
Paraná;MANGUEIRINHA
Paraná;MANOEL RIBAS
Paraná;MARECHAL CANDIDO RONDON
Paraná;MARIA HELENA
Paraná;MARIALVA
Paraná;MARILANDIA DO SUL
Paraná;MARILENA
Paraná;MARILUZ
Paraná;MARINGA
Paraná;MARIOPOLIS
Paraná;MARIPA
Paraná;MARMELEIRO
Paraná;MARQUINHO
Paraná;MARUMBI
Paraná;MATELANDIA
Paraná;MATINHOS
Paraná;MATO RICO
Paraná;MAUA DA SERRA
Paraná;MEDIANEIRA
Paraná;MERCEDES
Paraná;MIRADOR
Paraná;MIRASELVA
Paraná;MISSAL
Paraná;MOREIRA SALES
Paraná;MORRETES
Paraná;MUNHOZ DE MELO
Paraná;NOSSA SENHORA DAS GRACAS
Paraná;NOVA ALIANCA DO IVAI
Paraná;NOVA AMERICA DA COLINA
Paraná;NOVA AURORA
Paraná;NOVA CANTU
Paraná;NOVA ESPERANCA
Paraná;NOVA ESPERANCA DO SUDOESTE
Paraná;NOVA FATIMA
Paraná;NOVA LARANJEIRAS
Paraná;NOVA LONDRINA
Paraná;NOVA OLIMPIA
Paraná;NOVA SANTA BARBARA
Paraná;NOVA SANTA ROSA
Paraná;NOVA PRATA DO IGUACU
Paraná;NOVA TEBAS
Paraná;NOVO ITACOLOMI
Paraná;ORTIGUEIRA
Paraná;OURIZONA
Paraná;OURO VERDE DO OESTE
Paraná;PAICANDU
Paraná;PALMAS
Paraná;PALMEIRA
Paraná;PALMITAL
Paraná;PALOTINA
Paraná;PARAISO DO NORTE
Paraná;PARANACITY
Paraná;PARANAGUA
Paraná;PARANAPOEMA
Paraná;PARANAVAI
Paraná;PATO BRAGADO
Paraná;PATO BRANCO
Paraná;PAULA FREITAS
Paraná;PAULO FRONTIN
Paraná;PEABIRU
Paraná;PEROBAL
Paraná;PEROLA
Paraná;PEROLA D'OESTE
Paraná;PIEN
Paraná;PINHAIS
Paraná;PINHALAO
Paraná;PINHAL DE SAO BENTO
Paraná;PINHAO
Paraná;PIRAI DO SUL
Paraná;PIRAQUARA
Paraná;PITANGA
Paraná;PITANGUEIRAS
Paraná;PLANALTINA DO PARANA
Paraná;PLANALTO
Paraná;PONTA GROSSA
Paraná;PONTAL DO PARANA
Paraná;PORECATU
Paraná;PORTO AMAZONAS
Paraná;PORTO BARREIRO
Paraná;PORTO RICO
Paraná;PORTO VITORIA
Paraná;PRADO FERREIRA
Paraná;PRANCHITA
Paraná;PRESIDENTE CASTELO BRANCO
Paraná;PRIMEIRO DE MAIO
Paraná;PRUDENTOPOLIS
Paraná;QUARTO CENTENARIO
Paraná;QUATIGUA
Paraná;QUATRO BARRAS
Paraná;QUATRO PONTES
Paraná;QUEDAS DO IGUACU
Paraná;QUERENCIA DO NORTE
Paraná;QUINTA DO SOL
Paraná;QUITANDINHA
Paraná;RAMILANDIA
Paraná;RANCHO ALEGRE
Paraná;RANCHO ALEGRE D'OESTE
Paraná;REALEZA
Paraná;REBOUCAS
Paraná;RENASCENCA
Paraná;RESERVA
Paraná;RESERVA DO IGUACU
Paraná;RIBEIRAO CLARO
Paraná;RIBEIRAO DO PINHAL
Paraná;RIO AZUL
Paraná;RIO BOM
Paraná;RIO BONITO DO IGUACU
Paraná;RIO BRANCO DO IVAI
Paraná;RIO BRANCO DO SUL
Paraná;RIO NEGRO
Paraná;ROLANDIA
Paraná;RONCADOR
Paraná;RONDON
Paraná;ROSARIO DO IVAI
Paraná;SABAUDIA
